s11,s22,s12,r_calc,theta_rad,theta_pi_coeff,phi_rad,phi_pi_coeff,se_target
0.7998043,1.0584306,-0.16987756,1.3374679,0.9236883,0.2940191,1.6981547,0.5405394,1.0
0.22826283,-0.82974446,0.15277478,0.8740251,4.9808483,1.5854533,1.3950993,0.4440739,1.0
-0.5313387,0.037051834,0.481878,0.71826184,3.0719724,0.9778392,0.8353818,0.26591027,1.0
-0.580678,-0.28310975,-0.49901822,0.81630707,3.595231,1.1443975,2.2285137,0.7093579,1.0
-0.3532214,0.56211543,-0.34675145,0.7489831,2.1318216,0.67857987,2.0521314,0.6532137,1.0
-0.14156607,-0.8852404,0.32742858,0.9544113,4.5538135,1.4495238,1.2206146,0.38853368,1.0
1.1407635,0.41807434,0.016293757,1.2150692,0.3512859,0.11181777,1.5573863,0.49573144,1.0
0.5904541,-0.561916,-0.03572453,0.815881,5.522547,1.7578812,1.6145968,0.5139421,1.0
1.0418355,0.09913422,-0.05174458,1.0478199,0.0948678,0.03019736,1.6201996,0.51572555,1.0
0.7434657,-0.38430896,0.06793311,0.83967227,5.806097,1.848138,1.4898036,0.47421917,1.0
-0.43192163,0.5441196,0.30679014,0.7594358,2.2417448,0.7135695,1.1549425,0.36762962,1.0
-0.29462892,-0.97275937,-0.29070953,1.0571561,4.4182925,1.4063861,1.8493779,0.58867526,1.0
-0.5148266,0.20380378,-0.44290477,0.70904654,2.7646527,0.88001627,2.2454777,0.71475774,1.0
-0.60187817,-0.6007343,0.4613133,0.9674446,3.9260397,1.2496972,1.0737437,0.34178323,1.0
0.70234066,1.0616442,0.20434031,1.2892345,0.98633796,0.31396112,1.4116278,0.44933507,1.0
0.15934765,-0.8569171,-0.18596922,0.89122564,4.8962436,1.5585227,1.781008,0.5669124,1.0
-0.19575062,0.7885162,-0.24871092,0.84966654,1.8141291,0.5774552,1.8678623,0.594559,1.0
-0.7337176,-1.0267278,0.23152879,1.283011,4.09192,1.3024986,1.3893449,0.4422422,1.0
0.39212787,0.1782313,0.5429422,0.693049,0.42660922,0.13579392,0.670661,0.21347801,1.0
0.23775057,-0.010492651,-0.5600208,0.6084889,6.239081,1.9859611,2.7397625,0.8720935,1.0
0.09614421,0.7181317,-0.42586666,0.84042805,1.4377067,0.45763624,2.102179,0.66914433,1.0
0.30141115,-0.50976634,0.40646455,0.71827835,5.246367,1.6699704,0.96928746,0.30853376,1.0
-0.6013694,0.5424902,0.07707611,0.813561,2.4076233,0.7663703,1.4759148,0.46979827,1.0
-1.1191254,-0.3785547,-0.096445166,1.1853467,3.46777,1.1038254,1.6522509,0.5259278,1.0
0.45002317,1.1366819,-0.075203374,1.2248355,1.1938212,0.3800051,1.6322337,0.5195561,1.0
0.5691036,-0.5701642,0.09407707,0.81105894,5.496856,1.7497036,1.4545418,0.46299502,1.0
-0.45763972,0.30276424,0.4321816,0.69848496,2.5571215,0.81395704,0.9036567,0.28764287,1.0
-0.7577622,-0.1409309,-0.4134114,0.87462795,3.3254747,1.0585314,2.0631158,0.65671015,1.0
-0.027637443,0.29034323,-0.549822,0.6223883,1.6656992,0.5302085,2.6538792,0.84475595,1.0
-0.11565547,-0.2237307,0.56640506,0.619876,4.235281,1.3481318,0.41840225,0.13318157,1.0
0.9890099,0.7850956,0.24627338,1.2865326,0.6709611,0.21357355,1.3781835,0.4386894,1.0
0.7768534,-0.2353167,-0.22972329,0.8435923,5.989061,1.9063772,1.846595,0.5877894,1.0
-0.87237406,0.11681769,-0.20282042,0.903227,3.0084767,0.95762783,1.7972785,0.5720915,1.0
-1.0893352,-0.6441203,0.18268448,1.2786382,3.6755881,1.169976,1.4274315,0.45436552,1.0
0.59393173,0.65836555,0.44900784,0.99388534,0.83680534,0.2663634,1.1020477,0.35079268,1.0
0.16366287,-0.4837894,-0.46903586,0.69342077,5.038597,1.6038352,2.313672,0.7364647,1.0
0.9297544,0.23083909,-0.31458643,1.0083126,0.24335885,0.07746352,1.8880863,0.60099655,1.0
0.5750295,-0.41094086,0.29674104,0.7665419,5.662699,1.8024931,1.1732942,0.37347114,1.0
-0.35142705,0.7731323,0.04853144,0.85064083,1.9974273,0.63580084,1.5137125,0.48182964,1.0
-0.044827614,-1.0150316,-0.06633941,1.0181844,4.668254,1.4859513,1.6359972,0.52075404,1.0
-0.5330878,0.62035,-0.009699167,0.8179919,2.2806845,0.72596437,1.5826539,0.50377434,1.0
-0.34951988,-1.1265694,0.028493522,1.1798875,4.411554,1.4042412,1.5466447,0.49231228,1.0
0.83833134,0.091004744,0.34890825,0.9125888,0.10813121,0.03441923,1.1784819,0.37512243,1.0
0.59949267,-0.33555296,-0.33007643,0.76219267,5.772904,1.8375723,2.018683,0.64256674,1.0
0.26655406,0.62541664,-0.4845996,0.8348855,1.1679077,0.37175655,2.1900632,0.69711876,1.0
0.00943064,-0.4918922,0.5011035,0.7022475,4.731559,1.5061018,0.776214,0.24707659,1.0
-0.85117996,0.18856631,0.16271818,0.88687193,2.9235785,0.9306039,1.3862768,0.4412656,1.0
-1.0940378,-0.7426456,-0.14610635,1.3303338,3.7379563,1.1898284,1.6808451,0.5350296,1.0
0.99684286,0.626423,-0.28186518,1.2105988,0.56104547,0.17858632,1.8057842,0.57479894,1.0
0.8185791,-0.13093519,0.2617909,0.8693389,6.1245747,1.9495126,1.2649107,0.40263358,1.0
-0.1405035,0.3833468,0.50971967,0.6530774,1.9221101,0.6118266,0.6753488,0.2149702,1.0
-0.38711384,-0.40676382,-0.529827,0.7720302,3.9517379,1.2578772,2.327155,0.74075645,1.0
-0.47988713,0.3626427,-0.3933493,0.7186967,2.4944642,0.7940126,2.149942,0.68434775,1.0
-0.84885657,-0.23355263,0.37556553,0.9571592,3.410087,1.0854644,1.167584,0.3716535,1.0
0.07083074,1.0153388,0.10952518,1.0236824,1.5011485,0.47783038,1.4635998,0.46587828,1.0
0.36204377,-0.7425535,-0.12741247,0.8358799,5.16604,1.6444016,1.7238221,0.54870963,1.0
-0.40327266,0.706444,-0.13343969,0.8243168,2.0895052,0.6651102,1.7333909,0.5517554,1.0
-0.14328587,-1.0430909,0.11674873,1.0593393,4.5758767,1.4565468,1.460363,0.46484798,1.0
0.86655325,0.30201438,0.37398052,0.9909534,0.33535907,0.106748104,1.183815,0.37682,1.0
0.45583594,-0.39354008,-0.3907045,0.71785116,5.570999,1.7733041,2.1463144,0.6831931,1.0
0.33170584,0.45555586,-0.527115,0.7716282,0.9414368,0.29966864,2.3228233,0.7393776,1.0
0.09473265,-0.4200257,0.50820404,0.66608346,4.9342175,1.5706102,0.7028957,0.22373864,1.0
-0.8719017,0.025401635,0.2689451,0.912792,3.1124673,0.9907291,1.2717175,0.40480027,1.0
-0.99966806,-0.45817104,-0.28795958,1.1367399,3.5713468,1.1367949,1.8269076,0.58152276,1.0
0.98540235,0.9421233,-0.15248638,1.3718113,0.7629488,0.24285415,1.6821835,0.53545564,1.0
0.76235104,-0.30966443,0.17015272,0.8402518,5.8973484,1.8771843,1.3668841,0.43509272,1.0
-0.08582783,0.453628,0.49930662,0.68003815,1.7577891,0.5595216,0.7462597,0.23754182,1.0
-0.40248123,-0.6286546,-0.48160285,0.88833493,4.1429152,1.3187308,2.1437795,0.6823862,1.0
-0.61534375,0.32075933,-0.32715344,0.76717913,2.6610754,0.84704655,2.011346,0.6402313,1.0
-0.83023506,-0.066230185,0.3470398,0.90228224,3.221197,1.0253388,1.1759955,0.37433097,1.0
0.31184438,1.1167432,0.03599968,1.160025,1.2984884,0.41332167,1.5397578,0.49012014,1.0
0.51518804,-0.6369268,-0.016005395,0.81935984,5.3925123,1.7164899,1.5903317,0.50621825,1.0
0.174228,1.0685804,-0.06820853,1.0848372,1.4091723,0.44855347,1.6337123,0.52002674,1.0
0.4300419,-0.7087511,0.05145595,0.8306093,5.2577643,1.6735983,1.5088071,0.48026818,1.0
-0.5218479,0.47575787,0.2904341,0.7635593,2.4023623,0.76469564,1.1806014,0.37579706,1.0
-0.96816814,-0.36535838,-0.30707878,1.0794135,3.5024402,1.1148614,1.8592674,0.59182316,1.0
-0.13220069,0.52352923,-0.461602,0.7103776,1.8181437,0.5787331,2.278115,0.72514653,1.0
-0.54516745,-0.707707,0.4426293,0.9969842,4.0560036,1.291066,1.1107739,0.3535703,1.0
1.0932951,0.536765,0.18568054,1.232026,0.45639008,0.14527348,1.4195083,0.45184353,1.0
0.90941864,-0.04938926,-0.20461577,0.9334609,6.22893,1.9827299,1.791792,0.5703451,1.0
-0.7680987,0.24611084,-0.23124044,0.839058,2.831513,0.9012985,1.8500053,0.58887494,1.0
-0.9760333,-0.8035118,0.24898605,1.2885132,3.830346,1.219237,1.376338,0.43810198,1.0
0.15013462,0.27818203,0.5603092,0.64332885,1.075896,0.34246832,0.51365787,0.16350238,1.0
0.03584753,-0.3220373,-0.5426671,0.6320448,4.8232474,1.5352873,2.6033087,0.8286589,1.0
0.7118933,0.002483107,-0.40618938,0.8196268,0.0034880182,0.0011102706,2.089297,0.6650439,1.0
0.5309716,-0.22820178,0.42615506,0.71806335,5.8772717,1.8707936,0.93542266,0.29775426,1.0
-0.4633811,0.668806,0.096720345,0.8193768,2.1767063,0.6928671,1.4524791,0.46233845,1.0
-0.21529849,-1.0810689,-0.07678771,1.1049705,4.5158076,1.4374262,1.6403455,0.5221382,1.0
1.0954975,0.27660784,-0.0938019,1.133766,0.2473257,0.07872622,1.6536258,0.52636546,1.0
0.64486235,-0.49672532,0.07549176,0.81748545,5.62683,1.7910756,1.4783183,0.47056332,1.0
-0.2602156,0.5300483,0.4136866,0.7209715,2.0271602,0.6452651,0.9596698,0.30547237,1.0
-0.036991335,-0.681352,-0.4318932,0.8075523,4.658151,1.4827355,2.1350882,0.67961967,1.0
-0.17998229,0.029341435,-0.56611675,0.59476274,2.9799902,0.94856036,2.8299668,0.90080637,1.0
-0.34794778,-0.21110609,0.5500971,0.6842808,3.686937,1.1735885,0.63696337,0.20275173,1.0
0.8720247,0.9565542,0.23001166,1.314659,0.83159214,0.264704,1.394932,0.44402066,1.0
0.27692208,-0.73385787,-0.24599825,0.8220392,5.0732193,1.6148558,1.8747067,0.5967377,1.0
-0.0032904875,0.9468031,-0.18297315,0.96432674,1.5742717,0.5011062,1.7616956,0.56076515,1.0
-0.46317124,-1.0777717,0.20254496,1.1904385,4.306503,1.3708024,1.3998214,0.44557697,1.0
0.6580114,0.45586768,0.4687472,0.9276412,0.6058747,0.19285591,1.0410542,0.33137786,1.0
0.5642725,-0.11236465,-0.4492833,0.7299896,6.0866246,1.9374328,2.2337728,0.7110319,1.0
0.31064576,0.9695513,-0.29701644,1.060542,1.2607292,0.40130255,1.8546541,0.5903547,1.0
0.43665466,-0.5304385,0.3142978,0.7555232,5.4011145,1.719228,1.1417539,0.36343154,1.0
-0.7341894,0.39620802,0.06606399,0.83688664,2.6467276,0.8424795,1.491774,0.4748464,1.0
-1.0496806,-0.11682357,-0.04882008,1.0572891,3.252431,1.035281,1.6169876,0.5147031,1.0
-0.6646585,0.48393235,-0.028218383,0.8226528,2.512261,0.7996775,1.6051048,0.5109207,1.0
-1.1005753,-0.24820936,0.00998752,1.1282613,3.3634086,1.0706061,1.5619441,0.49718225,1.0
0.024221545,0.8319666,0.3303516,0.8954816,1.541691,0.49073544,1.192961,0.37973127,1.0
0.2828232,-0.6171401,-0.34861988,0.76314265,5.1421075,1.6367836,2.0452151,0.6510122,1.0
0.5726065,0.32685077,-0.5008151,0.8279646,0.51868135,0.1651014,2.2204053,0.706777,1.0
0.50484955,-0.069343016,0.48487478,0.7034096,6.1466856,1.9565507,0.81024545,0.25790912,1.0
-0.2780492,0.79784375,0.14639474,0.85749483,1.906135,0.6067416,1.3992321,0.44538942,1.0
-0.8820926,-1.021797,-0.162443,1.3596116,4.000238,1.2733152,1.69056,0.53812194,1.0
0.53612036,1.0285693,-0.26207954,1.1891448,1.09031,0.34705645,1.793014,0.5707341,1.0
0.066805065,-0.8376741,0.28158975,0.8862582,4.791971,1.5253317,1.2474632,0.39707986,1.0
-0.3420266,0.09550273,0.52953833,0.6375843,2.8693018,0.9133271,0.59072244,0.18803279,1.0
-0.50980735,-0.41234365,-0.5099951,0.8306779,3.82169,1.2164817,2.231852,0.71042055,1.0
-0.42837584,0.4480819,-0.375841,0.72494113,2.3337145,0.74284434,2.1158261,0.6734884,1.0
-0.3415336,-0.8408609,0.39306062,0.98903435,4.326574,1.3771912,1.1620944,0.3699061,1.0
1.060146,0.20056377,0.127137,1.0864158,0.18697527,0.059516076,1.4535034,0.46266448,1.0
0.685675,-0.43896168,-0.10981386,0.821521,5.713738,1.8187392,1.704869,0.5426766,1.0
0.88625497,1.0476089,-0.12317511,1.377717,0.86864144,0.27649716,1.6603211,0.5284966,1.0
0.25286713,-0.8183056,0.1408445,0.86798793,5.012094,1.595399,1.4078102,0.4481199,1.0
-0.7149021,0.07151999,0.3797676,0.81266445,3.0418828,0.9682613,1.0845488,0.3452226,1.0
-0.89740765,-0.5008684,-0.36206517,1.0896333,3.6506548,1.1620395,1.909518,0.6078184,1.0
-0.15034574,0.36007217,-0.5143309,0.64559436,1.9663342,0.6259036,2.4925756,0.79341143,1.0
-0.0064595514,-0.38243264,0.5342203,0.65702945,4.6955,1.494624,0.6213656,0.19778681,1.0
0.961659,0.20571825,0.27732217,1.0217708,0.2107438,0.06708183,1.2959353,0.412509,1.0
0.61277795,-0.4145288,-0.2573293,0.78329384,5.688423,1.8106812,1.9055347,0.6065505,1.0
-0.6718274,0.4179055,-0.17629774,0.81060344,2.5851226,0.8228701,1.790038,0.5697868,1.0
-1.0282271,-0.15267643,0.15960872,1.0516825,3.2890007,1.0469214,1.4184425,0.45150426,1.0
0.23885101,0.65964645,0.47094727,0.84497017,1.2233922,0.38941783,0.9796012,0.31181675,1.0
0.29790005,-0.32005388,-0.48767373,0.6549844,5.461952,1.7385933,2.4106684,0.7673395,1.0
0.8777728,0.65650433,-0.3534491,1.1516985,0.64216894,0.20440872,1.882724,0.59928966,1.0
0.7055846,-0.18652354,0.33454007,0.8028435,6.024744,1.9177356,1.1409909,0.36318865,1.0
-0.06255831,0.9672133,0.0050855367,0.9692476,1.6353853,0.5205593,1.5655495,0.49832988,1.0
-0.5470572,-1.1531895,-0.024102503,1.2765964,4.2694416,1.3590055,1.5896778,0.5060102,1.0
-0.31352225,0.80264187,-0.044059962,0.8628276,1.9431843,0.61853474,1.6218832,0.5162614,1.0
-0.9819841,-1.0060838,0.061808582,1.4072376,3.9391127,1.2538584,1.5268604,0.48601472,1.0
0.9472158,0.6213632,0.3189853,1.1768864,0.580574,0.18480243,1.2963213,0.41263187,1.0
0.7770497,-0.1356122,-0.3013446,0.84439653,6.1104035,1.9450018,1.9357176,0.616158,1.0
0.061790872,0.6852363,-0.4354976,0.81426346,1.480865,0.47137395,2.1351104,0.6796267,1.0
0.23368877,-0.46340844,0.45546633,0.6905124,5.1794567,1.6486722,0.85050154,0.27072304,1.0
-0.5981517,0.46992245,0.21625802,0.79080975,2.4756792,0.7880331,1.2938039,0.41183057,1.0
-1.0556544,-0.3074578,-0.19632675,1.1169068,3.4250014,1.0902117,1.7474916,0.55624384,1.0
0.9625748,0.121314615,-0.24187252,0.99988484,0.12537037,0.03990663,1.8151202,0.5777707,1.0
0.6615325,-0.3901648,0.22512186,0.8003335,5.7503076,1.8303797,1.2856634,0.40923935,1.0
-0.15177327,0.17111021,0.5542912,0.599627,2.2963777,0.7309597,0.39135435,0.12457196,1.0
-0.056821607,-0.16864885,-0.57093835,0.5980315,4.3874116,1.3965565,2.8394332,0.9038196,1.0
-0.6042054,0.14529794,-0.418742,0.7493468,2.905596,0.9248799,2.1637459,0.6887417,1.0
-0.8093803,-0.5756478,0.39977127,1.0706464,3.7598095,1.1967845,1.1881331,0.3781945,1.0
0.5076834,1.1387621,0.08871132,1.2499565,1.1514236,0.3665095,1.4997652,0.47739005,1.0
0.04090322,-0.9613733,-0.10764901,0.96824586,4.75491,1.5135348,1.6822062,0.53546286,1.0
-0.94463146,0.08521222,-0.08147821,0.9519603,3.0516293,0.9713637,1.6564912,0.52727747,1.0
-1.1368636,-0.57333314,0.101047575,1.2772549,3.6086833,1.1486795,1.4916005,0.47479117,1.0
0.58892435,0.7496015,0.4213962,1.0422615,0.90486693,0.2880281,1.1545726,0.36751187,1.0
0.17825007,-0.6119642,-0.40193036,0.7535392,4.9958224,1.5902196,2.1333997,0.6790822,1.0
0.30592918,0.11951127,-0.5563831,0.6460942,0.37242025,0.11854505,2.6083212,0.8302544,1.0
0.065942824,-0.064366244,0.5736619,0.5810159,5.5098853,1.7538509,0.15927233,0.050697956,1.0
-0.41477257,0.6322643,0.23520172,0.79190546,2.1513858,0.68480736,1.2692393,0.4040114,1.0
-0.1747073,-1.0009147,-0.2179559,1.0391619,4.5395823,1.4449939,1.7821075,0.5672624,1.0
0.24802074,1.0312346,-0.20881277,1.0810004,1.3347706,0.42487064,1.7651845,0.56187564,1.0
0.45091417,-0.63398176,0.19050127,0.8009664,5.33062,1.6967889,1.3306557,0.42356086,1.0
-0.5072354,0.22614734,0.43850493,0.7076135,2.722201,0.8665035,0.9024417,0.2872561,1.0
-0.62462616,-0.026596988,-0.4567085,0.7742402,3.1841476,1.0135456,2.201706,0.70082474,1.0
-0.09814765,0.7785713,-0.32030132,0.8475843,1.6961961,0.539916,1.9583224,0.62335336,1.0
-0.5757027,-0.9760849,0.30428028,1.1733549,4.1794977,1.3303754,1.3084731,0.4164999,1.0
1.0518938,0.93305564,0.038306016,1.4066061,0.7255999,0.23096561,1.54356,0.49133042,1.0
0.8266321,-0.278542,-0.054289594,0.87398714,5.958174,1.8965456,1.6329535,0.5197852,1.0
1.1494912,0.47998175,-0.002715418,1.2456805,0.39555222,0.12590818,1.5729762,0.50069386,1.0
0.99077153,-0.016763952,0.022223128,0.99116254,6.266267,1.9946146,1.5483732,0.4928625,1.0
-0.14892457,0.6960545,0.36040252,0.79784733,1.7815738,0.56709254,1.1021056,0.3508111,1.0
-0.61779004,-0.9132131,-0.3408574,1.1540391,4.1176085,1.3106755,1.8706291,0.59543973,1.0
-0.3514652,0.29734066,-0.47733837,0.66316754,2.4394236,0.7764926,2.3742898,0.7557599,1.0
-0.58183646,-0.17981367,0.49455556,0.7845074,3.4413269,1.0954083,0.8887245,0.28288978,1.0
0.10000526,0.9992966,0.17448993,1.0193338,1.4710528,0.46825063,1.3987688,0.44524193,1.0
0.3927806,-0.7037154,-0.15716484,0.82109237,5.22147,1.6620455,1.7633944,0.5613058,1.0
-0.43339738,0.57944155,-0.2740352,0.7737449,2.2129889,0.7044162,1.93282,0.6152357,1.0
-0.2640895,-0.9988706,0.25580293,1.0643876,4.453915,1.4177252,1.3280919,0.42274475,1.0
0.44057482,0.028506795,0.5220602,0.6837146,0.06461357,0.020567138,0.701981,0.22344749,1.0
0.27027664,-0.12822065,-0.5403255,0.6176096,5.8402224,1.8590004,2.635955,0.83905053,1.0
0.529156,0.85063046,-0.3858056,1.0735103,1.0143032,0.32286274,1.9384073,0.61701417,1.0
0.10540458,-0.7097081,0.3698639,0.8072143,4.8598294,1.5469317,1.0948297,0.3484951,1.0
-0.7999906,0.28969046,0.121579446,0.85946906,2.794164,0.88940996,1.4288615,0.45482072,1.0
-1.0040431,-0.93457377,-0.13762464,1.3785758,3.8911717,1.2385983,1.670794,0.53183025,1.0
-0.7869817,0.29875088,-0.13698687,0.85285264,2.7787812,0.8845135,1.7321172,0.55135,1.0
-1.0150379,-0.93821216,0.11800723,1.3872524,3.8876789,1.2374866,1.485628,0.47289008,1.0
0.53905505,0.88620704,0.36595583,1.0999395,1.0243165,0.32605007,1.2316253,0.3920385,1.0
0.11681047,-0.6800505,-0.38490242,0.7901033,4.8824964,1.5541468,2.079625,0.66196513,1.0
0.37674636,0.021347659,-0.5371682,0.65646267,0.056602687,0.018017195,2.5292034,0.8050704,1.0
0.3273526,-0.16366932,0.5204085,0.63621724,5.819555,1.8524218,0.6129179,0.19509782,1.0
-0.45013818,0.5834755,0.2544849,0.77963483,2.227902,0.7091632,1.2382874,0.39415914,1.0
-0.25664762,-0.9827515,-0.27114102,1.0512782,4.456942,1.4186887,1.8316605,0.58303565,1.0
0.12588249,1.020785,-0.15346076,1.039903,1.4480965,0.46094343,1.7189095,0.54714584,1.0
0.38288006,-0.7028913,0.17342022,0.8189798,5.2111707,1.6587671,1.3574296,0.43208325,1.0
-0.32486933,0.27273914,0.49378428,0.6509605,2.4432058,0.77769655,0.70971566,0.2259095,1.0
-0.64677817,-0.21104057,-0.47386226,0.8290993,3.4569955,1.1003958,2.179176,0.6936533,1.0
-0.15233858,0.72166127,-0.3396376,0.81200725,1.7788364,0.5662212,2.0023353,0.63736314,1.0
-0.61711794,-0.88407516,0.35737705,1.1358441,4.102981,1.3060194,1.2507236,0.39811766,1.0
1.1514757,0.5086075,0.018897027,1.258942,0.41593075,0.13239487,1.5557855,0.4952219,1.0
0.9953903,-0.0091516,-0.0012655109,0.99543315,6.2739916,1.9970735,1.5720677,0.5004047,1.0
1.0501728,0.9285777,-0.057871725,1.4030213,0.7240249,0.23046428,1.612056,0.51313335,1.0
0.82083786,-0.28966144,0.038971316,0.8713193,5.9439425,1.8920156,1.5260546,0.48575824,1.0
-0.115577325,0.78517556,0.30517355,0.850288,1.7169461,0.5465209,1.2037007,0.3831498,1.0
-0.5499775,-0.9516437,-0.32418185,1.1459471,4.18836,1.3331964,1.8576066,0.5912945,1.0
-0.46704033,0.22056396,-0.4583349,0.6905404,2.7003832,0.85955864,2.2965958,0.73102915,1.0
-0.6544831,-0.021361368,0.44165456,0.7898501,3.1742196,1.0103855,0.9774211,0.3111228,1.0
0.24570864,1.0407244,0.19342075,1.0866883,1.338948,0.4262004,1.3918519,0.44304022,1.0
0.45455724,-0.6168533,-0.21013851,0.79453665,5.347451,1.7021465,1.8384603,0.5852001,1.0
-0.41486585,0.6452012,-0.21903552,0.79773104,2.1422365,0.681895,1.8489422,0.58853656,1.0
-0.19473176,-0.9919565,0.23893334,1.038743,4.5185432,1.4382969,1.3386965,0.4261203,1.0
0.031844977,0.012976199,0.5771282,0.5781517,0.38693818,0.12316625,0.05951302,0.018943582,1.0
0.15357965,-0.1493497,-0.5571268,0.5968939,5.5117497,1.7544444,2.7745054,0.8831525,1.0
0.6291927,0.774141,-0.4049305,1.0766366,0.88832176,0.2827616,1.9563875,0.62273747,1.0
0.16713056,-0.5822105,0.42260826,0.7385793,4.9919343,1.588982,0.9616217,0.3060937,1.0
-0.94391495,0.0759801,0.102522805,0.9525016,3.0612712,0.9744329,1.4629521,0.4656721,1.0
-1.1414136,-0.6067938,-0.08481202,1.2954601,3.630212,1.1555324,1.6363119,0.52085423,1.0
0.5361198,1.1353192,-0.103751116,1.2598168,1.1296191,0.35956892,1.6532439,0.52624387,1.0
0.031706464,-0.97213435,0.087800175,0.976606,4.7449927,1.510378,1.4807714,0.47134417,1.0
-0.63573813,0.15008336,0.3991233,0.7654981,2.90976,0.92620534,1.0223169,0.32541358,1.0
-0.7739726,-0.5703087,-0.41517776,1.0472144,3.7766304,1.2021388,1.9784532,0.62976116,1.0
-0.08825739,0.09982095,-0.56963044,0.58500636,2.294789,0.730454,2.9118135,0.926859,1.0
-0.11909978,-0.33752793,0.55138904,0.65737337,4.3731694,1.392023,0.57576495,0.18327168,1.0
0.98718417,0.14529692,0.22195432,1.0222073,0.14613399,0.046515893,1.3519206,0.43032968,1.0
0.65764576,-0.3800472,-0.2402288,0.7966453,5.7591815,1.8332044,1.8771148,0.5975042,1.0
-0.5982805,0.48623073,-0.19556564,0.7953652,2.4591475,0.78277093,1.8192254,0.5790774,1.0
-1.0423743,-0.29921013,0.2127739,1.105144,3.421124,1.0889776,1.3770561,0.43833056,1.0
0.052076556,0.64710695,0.45175207,0.7909104,1.4904934,0.4744388,0.9628539,0.30648592,1.0
0.2599383,-0.48899814,-0.43443587,0.70386195,5.200975,1.6555218,2.2359977,0.71174014,1.0
0.9757581,0.6273745,-0.29802868,1.197716,0.571411,0.18188576,1.8222693,0.5800463,1.0
0.7515845,-0.14753322,0.3175274,0.8291375,6.0893536,1.9383014,1.1777967,0.37490433,1.0
-0.32303417,0.79280317,0.06057864,0.8582294,1.9577156,0.62316024,1.500152,0.4775132,1.0
-0.98321944,-1.0111347,-0.041042473,1.4109565,3.940987,1.2544551,1.5998889,0.5092605,1.0
-0.054974433,0.9704407,-0.02498832,0.9723177,1.6273848,0.51801264,1.596499,0.5081814,1.0
-0.57721406,-1.1545609,0.00897573,1.2908399,4.2487874,1.3524309,1.5638429,0.49778664,1.0
0.8931153,0.6889703,0.3381296,1.1775681,0.6570719,0.20915247,1.2795542,0.40729475,1.0
0.685043,-0.17888668,-0.3541048,0.79162776,6.027757,1.9186946,2.0345542,0.6476187,1.0
0.22889827,0.60299903,-0.49058577,0.8103559,1.2079992,0.3845181,2.2210588,0.706985,1.0
0.3189342,-0.3450704,0.47228265,0.6662158,5.458446,1.7374773,0.7828541,0.24919018,1.0
-0.68270767,0.4152407,0.16124253,0.8151771,2.5951464,0.8260607,1.3716826,0.43662015,1.0
-1.0262694,-0.17626002,-0.17943774,1.056643,3.3116815,1.0541409,1.7414421,0.5543182,1.0
0.9772379,0.20626569,-0.26078805,1.0322547,0.20801687,0.066213824,1.8262035,0.5812986,1.0
0.5928477,-0.41380188,0.27807555,0.77461374,5.6738095,1.8060296,1.2036151,0.38312256,1.0
-0.12932914,0.29281783,0.53530735,0.6237165,1.9867023,0.632387,0.5389378,0.17154923,1.0
-0.0040699947,-0.4434545,-0.5180529,0.6819437,4.7032113,1.4970787,2.4336035,0.77464,1.0
-0.728088,0.08977009,-0.36353296,0.818735,3.0189161,0.96095085,2.0308743,0.64644736,1.0
-0.8627027,-0.46989638,0.38311103,1.0544348,3.6403418,1.1587567,1.1989534,0.3816387,1.0
0.8740328,1.0411438,0.14385207,1.36697,0.8724339,0.27770433,1.465367,0.46644077,1.0
0.26618633,-0.815827,-0.12437751,0.86712086,5.0277762,1.6003908,1.7147301,0.5458155,1.0
